date,season,avgTemp,minTemp,maxTemp,rainfall,cost
20180925,백로,16.5,9.7,23.6,0.3,null
20180926,백로,17.8,13.8,23.1,0.5,null
20180927,백로,17.2,11.4,23.9,0,5875
20180928,백로,16.9,11.6,22.1,0,5617
20180929,백로,18.6,14.1,23.7,1.8,null
20180930,백로,18.5,14.2,24.7,0.7,null
20181001,추분,16,12.3,20,1.2,5321
20181002,추분,15.5,10.1,22.1,0,4897
20181003,추분,15.5,9.2,23.5,0,null
20181004,추분,18.1,10.8,24.6,0.4,4559
20181005,추분,17.5,15.7,19.3,57.9,4400
20181006,추분,18.8,16.2,22,81.2,null
20181007,추분,17.6,12.6,23.7,0,null
20181008,추분,14.5,9.7,21.1,0,4464
20181009,한로,14.8,10,19.8,0,null
20181010,한로,13.9,9.2,17.8,1.6,4387
20181011,한로,10.7,5.9,16,0,4194
20181012,한로,10.4,4.6,17.6,0,4151
20181013,한로,11.8,5.3,19.7,0,null
20181014,한로,13.1,6.8,20.3,0,null
20181015,한로,14,8.5,21.1,0,4001
20181016,한로,13,9.1,18.5,0.3,3864
20181017,한로,12.4,7.6,19.3,1.5,3779
20181018,한로,11.6,6.2,17.7,6.3,3736
20181019,한로,12.1,6.7,19.3,0,3663
20181020,한로,11.5,5.3,20.5,0,null
20181021,한로,11.6,4.9,20.8,0,null
20181022,한로,12.8,6.7,20.1,0,3618
20181023,한로,13.2,8.6,19.3,1.2,3587
20181024,한로,12.2,7.1,19.5,0,3570
20181025,한로,12.3,5.6,20.9,0,3501
20181026,한로,12.3,9.2,15.1,6.9,3451
20181027,한로,10.6,7,14.3,0.3,null
20181028,한로,10.6,4.4,16.5,5,null
20181029,한로,9.8,5,15.5,0.3,3382
20181030,한로,7.5,2.6,13.1,0,3360
20181031,한로,7.8,2.8,14.2,0,3399
20181101,상강,7.7,1.4,16,0,3368
20181102,상강,9,2.1,18.3,0,3290
20181103,상강,9.7,2.6,19.3,0,null
20181104,상강,10.2,3.1,19.8,0,null
20181105,상강,10.7,3.8,19.1,0,3153
20181106,상강,11.8,5.7,19,0.2,3171
20181107,상강,12.8,10.1,15.5,6.1,3149
20181108,입동,14,12.1,17.1,34.6,3112
20181109,입동,12.4,7.9,16.1,0.4,3107
20181110,입동,10.9,5.5,18.2,0,null
20181111,입동,9.5,4.9,14.3,1.1,null
20181112,입동,9.3,4.9,14.9,1,3092
20181113,입동,8.8,4,15.4,0.4,3127
20181114,입동,8.5,3.3,15.9,0.4,3045
20181115,입동,8.7,3,16.5,0,3003
20181116,입동,9,5.1,13.7,1,3000
20181117,입동,7.4,2.7,13.7,0,null
20181118,입동,6.4,2,11.1,0,null
20181119,입동,7.2,2,13.6,0,3008
20181120,입동,6.1,0.3,13.5,0.1,3003
20181121,입동,6.2,1.4,11.1,0.7,2995
20181122,입동,4.1,-0.2,8.8,0,2981
20181123,입동,2.3,-2.6,8.6,0,2966
20181124,입동,3.7,-0.6,7.1,4.3,null
20181125,입동,5.7,1.8,11.3,0,null
20181126,입동,5.9,0.6,13.9,0,2966
20181127,입동,7.8,1.5,14.9,0,2956
20181128,입동,5.9,1.2,12.1,0,3004
20181129,입동,5,-0.9,11.4,0,2933
20181130,입동,5.1,-0.1,12.1,0,2916
20181201,소설,5.4,1,11.9,0,null
20181202,소설,8.5,1.2,15.3,0.2,null
20181203,소설,12.1,9.1,15.2,8.6,2873
20181204,소설,10.2,5.2,14.1,12.2,2826
20181205,소설,3.9,-0.3,7.9,0,2796
20181206,소설,4,1.6,6.9,2.5,2773
20181207,대설,-3,-6.1,3.1,0,null
20181208,대설,-5,-8.4,-1,0.1,null
20181209,대설,-4.4,-8.8,0.7,0,null
20181210,대설,-1.9,-7.9,5.4,0,2805
20181211,대설,0.3,-3,2.6,1.8,2805
20181212,대설,-0.5,-4.2,3.8,0,2805
20181213,대설,-0.3,-5.3,5.1,0.3,2799
20181214,대설,-2.4,-6.5,3,0,2816
20181215,대설,-1.9,-8.3,5.7,0,null
20181216,대설,0.6,-3.2,4.5,0.6,null
20181217,대설,3.2,-1,7.5,0.1,2816
20181218,대설,2.5,-2.5,8.5,0,2850
20181219,대설,5.1,-0.6,11.9,0,2865
20181220,대설,4.2,-0.1,10.5,0,2838
20181221,대설,5.1,-1.3,12.2,0,2798
20181222,대설,6.7,1.2,13.4,0,null
20181223,대설,5.5,0.4,10.3,0.9,null
20181224,대설,-0.3,-4.4,5.1,0,2789
20181225,대설,0.4,-5.4,5.4,0,null
20181226,대설,2.5,-1,6.9,0,2796
20181227,대설,-4.8,-8.1,-0.5,0,2796
20181228,대설,-7,-10.7,-2.7,0.1,2796
20181229,대설,-5.1,-9.5,-0.7,0,null
20181230,대설,-4.7,-9.4,0.9,0,null
20181231,대설,-3.2,-9.9,4,0,2796
20190101,동지,-2.1,-5.8,2.1,0.1,null
20190102,동지,-2.5,-7,3.2,0,2722
20190103,동지,-2.1,-7.7,5,0,2709
20190104,동지,-0.7,-7.3,5.3,0,2709
20190105,동지,0.2,-4.6,5.3,0,null
20190106,소한,-1.3,-6.1,5.7,0,null
20190107,소한,-0.5,-6.3,5.5,0,2748
20190108,소한,-0.7,-4.8,4.2,0,2772
20190109,소한,-2.9,-8,2.9,0,2748
20190110,소한,0.5,-3.4,5.1,0,2756
20190111,소한,2.1,-3.4,8.1,0,2756
20190112,소한,3,-0.3,7.5,2.4,null
20190113,소한,1.3,-3.2,8.2,0,null
20190114,소한,1,-4.1,7.5,0,2693
20190115,소한,0.9,-3.9,6.1,0.1,2692
20190116,소한,-3.2,-7.9,1.7,0,2631
20190117,소한,0.4,-4,5.4,0,2598
20190118,소한,0.8,-5.1,8.1,0,2578
20190119,소한,2.9,-2.7,9.3,0.2,null
20190120,소한,1.6,-2.8,5.5,0.1,null
20190121,소한,0.5,-5.5,6.2,0,2554
20190122,소한,2.6,-3.2,9,0,2550
20190123,소한,3.1,-2.2,9.6,0,2550
20190124,소한,0.7,-5.2,8.2,0,2517
20190125,소한,-0.4,-5.1,5.5,0,2503
20190126,소한,-1.8,-6.2,3.7,0,null
20190127,소한,-0.2,-7.8,7.1,0,null
20190128,소한,2.6,-2.6,7.2,0.2,2413
20190129,소한,0,-6.5,8.1,0,2498
20190130,소한,3.5,-3.1,10.1,0,2498
20190131,소한,0.3,-3.8,4.7,4.9,2577
20190201,대한,-1.3,-6.7,4.1,0,2572
20190202,대한,2.1,-4.8,8.5,0,null
20190203,대한,5.6,2.6,9.8,12.8,null
20190204,입춘,2.5,-1.5,6.8,0,null
20190205,입춘,2.9,-4.1,11,0,null
20190206,입춘,5.6,-1.2,12.9,0,null
20190207,입춘,2.1,-3.9,7.4,0.5,2665
20190208,입춘,-2,-5.9,3.2,0,2640
20190209,입춘,-1.7,-4.2,1.7,0,null
20190210,입춘,-1.4,-6.3,3.2,0,null
20190211,입춘,-0.8,-4.7,3.9,0,2584
20190212,입춘,0.1,-6,6,0,2584
20190213,입춘,0.3,-4.1,5.3,0,2589
20190214,입춘,0.6,-3.7,6.5,0.1,2508
20190215,입춘,2,-1.5,6,0.4,2508
20190216,입춘,-0.3,-3.5,3.3,0.1,null
20190217,입춘,-0.2,-5.7,6.3,0,null
20190218,입춘,2.2,-4.4,7.5,0.1,2444
20190219,입춘,2.9,0.6,5.7,16.3,2429
20190220,입춘,2.8,-0.5,7,0,2386
20190221,입춘,2.7,-2.7,9.4,0,2367
20190222,입춘,3.9,-1.5,11.1,0,2343
20190223,입춘,5,-1.3,13.2,0,null
20190224,입춘,6.1,-1.5,14.3,0,null
20190225,입춘,6,0.8,12.8,0,2322
20190226,입춘,5.4,-1.5,12.8,0,2322
20190227,입춘,7.1,3.4,11.8,0.4,2327
20190228,입춘,6.8,1.4,13.4,0.1,2304
20190301,우수,6,-0.3,13.7,0,null
20190302,우수,6.9,-0.8,14.6,0,null
20190303,우수,8.7,2.4,14.8,0,null
20190304,우수,8.8,3.9,15.2,0,2347
20190305,우수,8.2,1.2,14.4,0,2313
20190306,경칩,8.8,4.7,14.3,1,2313
20190307,경칩,6.5,2.1,12.1,0.5,2308
20190308,경칩,6.1,-1.3,14.5,0,2300
20190309,경칩,7.9,-1,16.1,0.3,null
20190310,경칩,7.8,3.8,11.9,7.9,null
20190311,경칩,6.4,0.7,11.9,1.1,2276
20190312,경칩,5.8,0.9,11.9,0.9,2263
20190313,경칩,3.9,-1.5,9.4,0,2263
20190314,경칩,5.2,-2.4,11.8,0,2245
20190315,경칩,5.8,1,12.3,3.3,2230
20190316,경칩,5.8,1.4,11.1,0.2,null
20190317,경칩,6.6,1.1,13.1,0,null
20190318,경칩,7.5,-0.7,15,0,2233
20190319,경칩,10.7,2.2,19,0,2245
20190320,경칩,11.4,5.3,17.2,16.1,2245
20190321,경칩,9.8,4.5,15,2.1,2245
20190322,경칩,5.2,1.6,10.5,0,2228
20190323,경칩,4.2,-0.3,10.3,1.4,null
20190324,경칩,4.7,-2.1,11.3,0,null
20190325,경칩,7.2,0.4,13.8,0,2228
20190326,경칩,10.5,3.2,18.7,0,2205
20190327,경칩,12.8,4.8,19.9,0.1,2170
20190328,경칩,10.6,6.6,16.1,0.6,2180
20190329,경칩,10.6,5,17,0,2198
20190330,경칩,7.2,3.7,12.2,3,null
20190331,경칩,5.4,2.3,9.2,0.2,null
20190401,춘분,5.7,-0.1,11.4,0,2201
20190402,춘분,6.7,-0.4,13.4,0,2201
20190403,춘분,7.4,-0.4,14.5,0,2201
20190404,춘분,9.9,1.3,17.9,0,2231
20190405,청명,11.7,5.2,19,0,2246
20190406,청명,11.6,3.4,19,0.6,null
20190407,청명,12.5,7.4,18.4,2.8,null
20190408,청명,11.8,5.1,19.1,0,2269
20190409,청명,9.3,4.8,15.4,23.2,2282
20190410,청명,7.2,4.5,9.9,8.5,2312
20190411,청명,8.8,3.3,14.3,0,2299
20190412,청명,10.7,4.1,17.7,0.1,2274
20190413,청명,11.6,4,18.9,0,null
20190414,청명,10.2,6.3,14.7,0.8,null
20190415,청명,11.1,2.3,19.6,0,2284
20190416,청명,14.2,4.3,23.3,0,2276
20190417,청명,15.5,8.7,23,0.5,2276
20190418,청명,15.3,8.4,21.6,0,2276
20190419,청명,12.8,9.5,17.6,0,2276
20190420,청명,14.7,7.7,21.6,0.1,null
20190421,청명,16.5,12,22.1,0.1,null
20190422,청명,17.6,10.2,25.6,0,2280
20190423,청명,16.8,12.1,21.8,5.6,2280
20190424,청명,17.3,14.2,22,6.9,2296
20190425,청명,13.5,10.2,17,4.5,2288
20190426,청명,9.4,7.6,11.6,6.3,2288
20190427,청명,11.4,4.9,17.8,0.1,null
20190428,청명,12.1,8.4,17.1,0.2,null
20190429,청명,11.3,8,14.3,19.1,2311
20190430,청명,14.6,9.8,20.5,0.1,2311
20190501,곡우,15.4,10.1,22.1,0,null
20190502,곡우,16,8.3,24.1,0,2324
20190503,곡우,16.7,7.6,25.9,0,2316
20190504,곡우,17.6,8.8,26.5,0,null
20190505,곡우,18.9,10.9,27.3,0,null
20190506,입하,14,8.3,20.3,0.1,null
20190507,입하,13.9,5.2,21.8,0,2357
20190508,입하,15.7,7.2,22.9,0,2425
20190509,입하,17.1,11.1,24.1,0,2425
20190510,입하,17.6,8.7,26.7,0,2425
20190511,입하,18.5,10.2,27.3,0,null
20190512,입하,18.4,11.1,26,0,null
20190513,입하,17.9,11.4,24.5,0,2428
20190514,입하,19.8,13.9,26.6,0,2448
20190515,입하,20.3,14.3,27.3,0,2448
20190516,입하,21.4,14.6,28.9,0,2458
20190517,입하,21.3,15,27.3,1.7,2531
20190518,입하,18.8,16.4,21.8,21.3,null
20190519,입하,19.5,16.9,22.6,7.2,null
20190520,입하,17,11.9,21,1.7,2620
20190521,입하,17,9,24.2,0,2265
20190522,입하,19.2,10.3,27.3,0,2272
20190523,입하,20.9,12.8,29,0,2249
20190524,입하,22.9,14,31.6,0,2282
20190525,입하,23.3,16.9,30.1,0,null
20190526,입하,23.2,16.4,30.1,0.1,null
20190527,입하,18.6,15.4,22.1,22.9,2209
20190528,입하,17.8,12.6,23.8,0,2219
20190529,입하,19.7,11.1,27.4,0,2219
20190530,입하,20.5,12.7,27.6,0.1,2366
20190531,입하,18.6,14.4,24,0.8,2361
20190601,소만,18.9,12.4,25.3,0,null
20190602,소만,20.6,13.6,27.8,0,null
20190603,소만,22,14,29.7,0,2375
20190604,소만,23.1,16.1,30.3,0,2385
20190605,소만,22.9,16.8,29.9,0,2413
20190606,망종,21.1,16.9,26.9,20.7,null
20190607,망종,18.6,16.6,21.2,24.2,2477
20190608,망종,20.1,15.5,25.5,0.1,null
20190609,망종,19.7,16.1,25,1.5,null
20190610,망종,18.3,15.3,22.2,4,2477
20190611,망종,18.8,14.8,23.8,0.3,2477
20190612,망종,19.7,14.3,25.9,0,2562
20190613,망종,21.2,14.7,28,0,2651
20190614,망종,20.2,16.8,24.7,2.3,2692
20190615,망종,20.4,16.1,26.4,3.8,null
20190616,망종,20.2,15.2,26.1,0.1,null
20190617,망종,21.3,16.8,26.8,0,2722
20190618,망종,21.3,17.3,26.2,2.1,2774
20190619,망종,22.2,18.3,27.5,0.8,2824
20190620,망종,23.4,18.2,29.2,0,2891
20190621,망종,22.8,18.5,28.7,1.9,2887
20190622,망종,21.7,17.4,27.1,1,null
20190623,망종,21.6,16.4,27.3,0.3,null
20190624,망종,22.5,17.2,28.4,0.1,2913
20190625,망종,23.6,17.1,30.4,0,2901
20190626,망종,21.1,18,24.4,33.1,2906
20190627,망종,23.8,20.6,28.8,12,2924
20190628,망종,23.6,20.7,28.1,0.8,2999
20190629,망종,21.6,19.9,24.1,31.7,null
20190630,망종,23.8,20.1,28.5,0,null
20190701,하지,23.2,19.9,26.9,0.4,3031
20190702,하지,23.4,18.5,29.2,0,3038
20190703,하지,23.1,18.4,28.5,0,3027
20190704,하지,24.4,18.4,31.2,0,3077
20190705,하지,25.1,19.1,32,0,3062
20190706,하지,25.1,19,31.3,0,null
20190707,소서,23.5,19.8,28.2,0.2,null
20190708,소서,22.6,18.9,27.3,0.5,3060
20190709,소서,22.6,18.4,27,0.2,3056
20190710,소서,20.9,19.2,23.3,20.7,3075
20190711,소서,22.2,19.7,25.6,8.5,3090
20190712,소서,23.2,19.6,27.9,0.4,3176
20190713,소서,23.3,20.1,27.8,1.6,null
20190714,소서,23.9,20.2,29.1,2.1,null
20190715,소서,23.2,20.6,27.1,8.8,3181
20190716,소서,23.8,20.3,28.7,4.5,3209
20190717,소서,24.4,20.7,28.8,3.7,3146
20190718,소서,24.3,21.4,27.8,8.1,3205
20190719,소서,25.2,22.1,28.5,13.9,3214
20190720,소서,24.8,23.2,27.1,56.5,null
20190721,소서,24.8,22.6,27.8,20,null
20190722,소서,27,23.2,31.6,0.3,3209
20190723,소서,27.9,24.2,32.8,0,3238
20190724,소서,26.8,24.8,29.7,0.5,3216
20190725,소서,26.6,24.8,29.2,16.3,3275
20190726,소서,26.5,24.7,29.2,19,3261
20190727,소서,27.1,24.6,30.5,12.1,null
20190728,소서,26.9,25,29.9,10.9,null
20190729,소서,27.8,24.3,32.1,0.1,3313
20190730,소서,28.4,24.7,32.5,0.7,3334
20190731,소서,28.4,25.2,32.2,6,3338
20190801,대서,28.4,24.6,33.1,3.4,3312
20190802,대서,28.8,24.3,34.2,0.1,3293
20190803,대서,28.3,24.2,34.1,0.5,null
20190804,대서,28.4,23.9,34.2,0.6,null
20190805,대서,28.8,24.2,34.6,0.7,3296
20190806,대서,27.6,23.8,32.1,10.9,3301
20190807,대서,27.2,23.8,32.1,14.7,3287
20190808,입추,27.6,24.2,33.2,5.7,3391
20190809,입추,28.3,24.2,33.6,0.1,3415
20190810,입추,28.6,24.5,33.4,0,null
20190811,입추,28.3,24.8,32.3,8,null
20190812,입추,27.7,25.3,31,15.5,3417
20190813,입추,28.5,24.3,33.7,1.2,3444
20190814,입추,28.6,24.7,33,1.2,3440
20190815,입추,26.1,24.2,29.1,15.8,null
20190816,입추,26.4,23.3,30.7,1.9,3396
20190817,입추,26.2,22,31,2.1,null
20190818,입추,25.3,21.1,30.8,0,null
20190819,입추,25.1,20,30.8,0.4,3432
20190820,입추,26,21.7,30.9,0.2,3486
20190821,입추,25.8,22.5,30.1,8.6,3429
20190822,입추,25.8,23,30.3,25.2,3583
20190823,입추,24.7,20.8,29.5,0,3602
20190824,입추,22.8,18.9,27.6,0,null
20190825,입추,23.2,18.9,28.7,1.2,null
20190826,입추,24.3,19,30,0.1,3602
20190827,입추,22.7,20.5,25.4,16.7,3618
20190828,입추,23.8,21,27.7,0.9,3636
20190829,입추,22.4,19.9,25.7,4.2,3730
20190830,입추,22.9,18.6,28.1,0.2,3758
20190831,입추,22.6,17.6,28.5,0,null
20190901,처서,22.1,18,26.8,0.8,null
20190902,처서,21.6,19.1,25.1,11.4,3883
20190903,처서,22.1,20.1,24.8,13.1,3919
20190904,처서,23.4,21.4,26.2,11.9,4045
20190905,처서,24.2,21.8,29,22,4570
20190906,처서,25.4,22.1,28.9,2.9,4784
20190907,처서,25.8,22.6,29.1,12.3,null
20190908,백로,24.6,21.8,28.5,0.8,null
20190909,백로,24.7,22.4,28.3,8,5015
20190910,백로,25.4,22.5,29.6,15.3,5125
20190911,백로,23.9,21.5,27.8,7.4,5193
20190912,백로,20.8,18.6,23.5,5.6,null
20190913,백로,21.7,17.1,27.4,0,null
20190914,백로,22.3,17.4,27.5,0.1,null
20190915,백로,23.4,19.7,28.8,0.4,null
20190916,백로,22.4,18.1,28.2,0.2,5260
20190917,백로,21.3,15.5,27.8,0,5208
20190918,백로,21,15.4,27.9,0,5221
20190919,백로,19.2,13.5,25.6,0,5496
20190920,백로,19.3,15,23.7,0,5622
20190921,백로,17.8,16,20.7,40.1,null
20190922,백로,17.5,16.1,19.1,65.1,null
20190923,백로,18.1,14.4,22.5,0.4,5663
20190924,백로,17.8,12.6,25,0,6162
20190925,백로,18.4,12.6,24.8,0,6492
20190926,백로,20.4,16,26.2,0,6641
20190927,백로,21.4,16.8,26.9,1.5,6674
20190928,백로,22.5,19.3,27.4,1.8,null
20190929,백로,22.2,18,28.5,0.1,null
20190930,백로,21.6,16.4,28.2,0.1,6903
20191001,추분,21.5,18.4,24.9,9.4,7177
20191002,추분,21.1,19.8,22.9,106.3,7328
20191003,추분,22,18.7,26.3,28.9,null
20191004,추분,21.2,17.1,26.9,0.3,7876
20191005,추분,18.9,15.5,22.6,3.2,null
20191006,추분,17.3,13.4,21.8,0,null
20191007,추분,15.5,13.8,17.7,8.6,8004
20191008,추분,15.9,10.3,22,0.1,7437
20191009,한로,13.3,6.8,21.2,0,null
20191010,한로,14.9,8.6,21.6,0,7122
20191011,한로,17.9,11.9,24.8,0,6968
20191012,한로,18,13.5,23.4,0,null
20191013,한로,15.9,10.6,22.3,0,null
20191014,한로,14.7,9.3,21.3,3.4,6826
20191015,한로,13.3,8.5,18.8,1.2,6786
20191016,한로,13.3,8.1,20.4,0,6626
20191017,한로,14,9.5,19.9,0,6578
20191018,한로,15.3,11,19.5,3.8,6531
20191019,한로,16.2,11.6,22.6,0.2,null
20191020,한로,15.1,10.4,22.6,0,null
20191021,한로,15.3,9.5,23,0,6417
20191022,한로,15.9,10.3,22.9,0,6291
20191023,한로,16,12.1,20,0.1,6149
20191024,한로,17.4,13.6,22.1,2.3,6014
20191025,한로,16.9,12,22.7,0.3,5680
20191026,한로,12.8,8.9,17,0,null
20191027,한로,10.7,5.4,17.4,0,null
20191028,한로,11.5,4.5,18.5,0.3,5710
20191029,한로,13.2,8,18.8,0.7,5390
20191030,한로,11.3,5.7,18.3,0,5327
20191031,한로,13.3,6.1,20.7,0,5141
20191101,상강,14.3,9,21.8,0,5027
20191102,상강,13.5,7.7,19.9,0,null
20191103,상강,13.8,9.4,20.5,1.5,null
20191104,상강,12.5,7.6,18.9,0.2,5037
20191105,상강,11.7,6,19.1,0,4841
20191106,상강,11.3,5.5,18.6,0,4746
20191107,상강,10.8,5.7,16.9,0,4739
20191108,입동,7.8,2.3,15.3,0,4399
20191109,입동,8.5,1.6,17.3,0.1,null
20191110,입동,9.4,3,15.8,8.5,null
20191111,입동,12.1,7.8,16.9,1.1,4299
20191112,입동,9.7,4.8,16.6,0,4200
20191113,입동,8.9,3.7,13.9,2.8,4275
20191114,입동,3.7,-0.7,8.6,0,4262
20191115,입동,7.2,-1,14,3.6,4345
20191116,입동,10.3,5.1,17.1,0.2,null
20191117,입동,11,6.1,15.4,19,null
20191118,입동,8.7,3.4,16.4,11.6,4450
20191119,입동,3.7,0.6,7,0.1,4519
20191120,입동,2.6,-2.1,8.9,0,4645
20191121,입동,5,-2.6,12.2,0,4605
20191122,입동,9.3,2.8,17.3,0,4600
20191123,입동,10.8,4.7,18.2,0,null
20191124,입동,12.8,7.4,19.6,1.2,null
20191125,입동,5.9,3.3,10.6,3.5,4655
20191126,입동,7.7,2.6,13.5,0.5,4691
20191127,입동,6.2,2.6,9.7,1,4756
20191128,입동,4.7,0.3,10.4,3.1,4680
20191129,입동,3.4,-1.2,9.9,0,4594
20191130,입동,5.4,-1.5,12.7,0.1,null
20191201,소설,6.3,4.7,8.1,12.5,null
20191202,소설,3.6,0.2,6.8,0.2,4625
20191203,소설,2.4,-2.7,6.8,0.5,4553
20191204,소설,4.2,-0.3,9.5,0.1,4569
20191205,소설,0.2,-4.4,4.8,0,4552
20191206,소설,-3.2,-7.7,2.3,0,null
20191207,대설,0.1,-6.5,6.1,0,null
20191208,대설,1.4,-3.3,8,0,null
20191209,대설,3,-3.6,10.1,0.1,4651
20191210,대설,6.5,1.5,13.4,0.4,4617
20191211,대설,6.9,1.8,13.3,0.2,4650
20191212,대설,1.7,-2.4,6.1,0,4693
20191213,대설,1.6,-4.6,8.1,0.1,4680
20191214,대설,4,-0.1,9,0.4,null
20191215,대설,4.7,-1.5,12.4,0,null
20191216,대설,7.1,1,14.1,0,4656
20191217,대설,8.3,3.9,12.5,2.2,4632
20191218,대설,4.6,1.8,8.5,0.4,4616
20191219,대설,2.2,-1.3,6.8,0,4592
20191220,대설,1,-3,5.4,0.1,4616
20191221,대설,0.2,-4.1,4.7,0.1,null
20191222,대설,3,-1.1,9,0.1,null
20191223,대설,3.8,-1,8.7,0.7,4589
20191224,대설,2.1,-2,9,0,4575
20191225,대설,3.5,-3.2,10.9,0,null
20191226,대설,3.7,1.4,6.1,1.1,4495
20191227,대설,0.6,-3.2,5.1,0,4474
20191228,대설,0.5,-4.9,7.5,0,null
20191229,대설,2.6,-2.4,6.6,6.2,null
20191230,대설,5,0.1,9.8,0.9,4502
20191231,대설,-3.8,-6.7,0.4,0.1,4547
20200101,동지,-0.9,-6.5,4.1,0,null
20200102,동지,1.6,-2.6,6.4,0,4584
20200103,동지,2.1,-2,7.7,0,4591
20200104,동지,1.6,-3.4,8,0,null
20200105,동지,1.5,-4.5,8.8,0,null
20200106,소한,3.5,-0.4,5.8,10,4613
20200107,소한,8.8,4.9,13.5,41.8,4627
20200108,소한,5.4,3.2,11.5,4.5,4627
20200109,소한,1.9,-1.2,5.4,0,4629
20200110,소한,1,-3.6,7.5,0,4690
20200111,소한,1.9,-2.4,7,0,null
20200112,소한,1.7,-0.6,5.1,0,null
20200113,소한,0.4,-2.7,4,0,4597
20200114,소한,-0.2,-3.7,4.7,0,4592
20200115,소한,-0.8,-4.9,4.4,0,4606
20200116,소한,-0.3,-4.7,5.8,0,4584
20200117,소한,0.8,-3.2,6.9,0.3,4584
20200118,소한,1.4,-3.2,7.4,0.8,null
20200119,소한,2.3,-2.3,7.2,0.1,null
20200120,소한,2.6,-1.3,7.1,0,4605
20200121,소한,0.6,-4.8,7,0,4629
20200122,소한,3.2,0,5.9,4.2,4597
20200123,소한,5.4,1.9,10.3,2.1,4597
20200124,소한,4.5,-0.2,10.6,1.3,null
20200125,소한,5,1.5,9.3,0.1,null
20200126,소한,6.1,0.8,10.8,0.6,null
20200127,소한,5.9,4.2,8,15.2,null
20200128,소한,6.6,3.4,10.4,0.9,4708
20200129,소한,5.7,2.7,9.7,0.6,4580
20200130,소한,4.6,1.2,9.2,0.9,4574
20200131,소한,3.2,-0.3,8,0,4550
20200201,대한,2.6,-2.3,8.1,0,null
20200202,대한,2.5,-2.1,8.1,0,null
20200203,대한,1.6,-2.4,5.9,0,4468
20200204,입춘,0.5,-5.6,6.6,0.3,4437
20200205,입춘,-3.3,-6.9,1.2,0,4435
20200206,입춘,-3.9,-9.6,2.2,0,4418
20200207,입춘,-0.2,-6.3,5.5,0,4418
20200208,입춘,1.6,-2.1,6,0.2,null
20200209,입춘,0.5,-5.4,6.4,0.1,null
20200210,입춘,4.1,-1.5,11.1,0,4379
20200211,입춘,5.7,-2.7,13.6,0.1,4360
20200212,입춘,7.8,5.3,10.2,12.6,4360
20200213,입춘,8.3,3.9,12.7,0.1,4360
20200214,입춘,8,3.2,15.9,0,4336
20200215,입춘,9.6,3.5,16,1.5,null
20200216,입춘,2,-1.8,8.3,6.5,null
20200217,입춘,-2.8,-4.9,-0.3,1,4336
20200218,입춘,-1.4,-6.4,4.2,0,4315
20200219,입춘,2.4,-4.1,9.4,0,4339
20200220,입춘,5,-0.9,12.4,0,4339
20200221,입춘,7.1,-0.4,14.2,1.6,4356
20200222,입춘,6.4,2.1,10.2,1.6,null
20200223,입춘,3.5,-1.7,9.7,0,null
20200224,입춘,7.2,-1.3,15,0.2,4381
20200225,입춘,7.5,5.7,10,28.1,4396
20200226,입춘,7,3.1,11.9,1.5,4296
20200227,입춘,5.3,1.2,10.4,0.1,4296
20200228,입춘,4.5,1.7,6.8,2.7,4296
20200229,입춘,6.7,2.7,12.1,0,null
20200301,우수,6.9,2.2,11.8,0.1,null
20200302,우수,5.2,1.7,9.7,0.1,4376
20200303,우수,6.1,0.1,12,0.1,4328
20200304,우수,4.3,0.4,8.6,0,4311
20200305,우수,2.4,-2.2,8.4,0,4311
20200306,경칩,3.9,-4,12,0,4326
20200307,경칩,5.4,0.7,10.5,1.6,null
20200308,경칩,7.6,0.6,16.1,0,null
20200309,경칩,8.8,1.6,14.8,3.2,4340
20200310,경칩,7.5,4.5,10,9.1,4331
20200311,경칩,4.9,0.6,9.7,0,4331
20200312,경칩,6.8,-1.5,14.9,0,4308
20200313,경칩,7.1,1.6,13.1,0,4308
20200314,경칩,5.1,-1,10.3,0,null
20200315,경칩,5.4,0.5,11.3,0.3,null
20200316,경칩,4.5,-1.7,10.5,0.3,4325
20200317,경칩,7.6,0.8,14,0.1,4325
20200318,경칩,9.8,1.8,18,0,4325
20200319,경칩,9.7,4.7,15.9,0,4297
20200320,경칩,9.5,3.1,15.7,0,4292
20200321,경칩,13.2,4.7,21.3,0.3,null
20200322,경칩,12.3,6.4,18.6,0,null
20200323,경칩,9.9,2.3,17.3,0,4292
20200324,경칩,9.5,2.3,17.3,0,4292
20200325,경칩,11.7,2.8,19.6,0,4292
20200326,경칩,13.3,8,18.2,7,4476
20200327,경칩,11.4,6.4,16.3,5.6,4476
20200328,경칩,7.2,3.5,11.4,0,null
20200329,경칩,7.7,0.4,14.6,0.1,null
20200330,경칩,10,4.2,16.9,0,4459
20200331,경칩,11.1,2.9,18.9,0,4430
20200401,춘분,10.8,5.7,17.4,0.7,4458
20200402,춘분,9.6,2.3,16.9,0,4458
20200403,춘분,10.8,3.3,18.2,0,4430
20200404,춘분,9.2,3.3,16.3,0,null
20200405,청명,7.2,0.3,14.2,0,null
20200406,청명,9.2,0.2,16.9,0,4439
20200407,청명,11.8,4.6,18.9,0.1,4449
20200408,청명,9.9,4.3,16,0.1,4449
20200409,청명,8.9,1.7,15.6,0,4449
20200410,청명,9.7,5.1,14.6,0,4449
20200411,청명,8.8,4.2,13.6,2.2,null
20200412,청명,8.3,3.7,13.6,3.2,null
